Mean Streets (1973)	Andelman, Juli	1973
Ghost Dog: The Way of the Samurai (1999)	RZA (I)	1999
28 Days Later... (2002)	Kasey, Paul	2002
Spartacus (1960)	Altman, Philip	1960
The Adventures of Robin Hood (1938)	de Havilland, Olivia	1938
The Night of the Hunter (1955)	Graves, Peter (I)	1955
The Player (1992)	Twyman, Dan	1992
Boy A (2007)	Doherty, Taylor (I)	2007
Roming (2007)	Nosek, Jarom?r	2007
Kick-Ass (2010)	Tyler, Dana	2010
Ikiru (1952)	Hidari, Bokuzen	1952
Reife Damen, junge M?nner 30 (2007) (V)	Vera (XIII)	2007
Beetle Juice (1988)	Jochimsen, Gary	1988
Rebel (2007) (V)	Valery, Paul	2007
The Treasure of the Sierra Madre (1948)	Luna, Margarito	1948
Mission: Impossible - Ghost Protocol (2011)	Renner, Jeremy	2011
Das Leben der Anderen (2006)	M?he, Ulrich	2006
The Piano (1993)	Makiha, Alain	1993
The Illusionist (2006)	Sewell, Rufus	2006
Rango (2011)	Nunez, Joe (I)	2011
Billy Elliot (2000)	McGuigan, Carol	2000
Roman Holiday (1953)	Lante, Diane	1953
The Dark Knight Rises (2012)	Butts, Timothy	2012
True Romance (1993)	Jackson, Samuel L.	1993
Rozhovor s nepriatel'om (2007)	Farkas, Boris	2007
Rounding Third (2007)	Volz, Jonna Kae	2007
Ready for School (2007) (V)	Brill, Fran	2007
The Naked Gun: From the Files of Police Squad! (1988)	Moore, Edwina	1988
Man of Steel (2013)	Goldstein, Elan	2013
The Killing (1956)	Hayden, Sterling	1956
The Ten Commandments (1956)	Andr?, E.J.	1956
Rockstar (2007)	Henry, Corey	2007
The Machinist (2004)	Stinton, Colin	2004
To Kill a Mockingbird (1962)	Hairston, Jester	1962
Redline (2007)	Patton, Farris	2007
The Hobbit: An Unexpected Journey (2012)	McLachlan, Tim	2012
The Dark Knight Rises (2012)	Moon, Jeremy	2012
Airplane! (1980)	Stuart, Barbara (I)	1980
Magnolia (1999)	New World Harmonica Trio	1999
Rotes Holz (2007)	Maetz, Christophe	2007
Bullitt (1968)	Edmiston, Walker	1968
Bigger the Better 1 (1988) (V)	Manning, Pat (III)	1988
Rapture in Blue (2007) (V)	Gunn, Tommy (I)	2007
Cinderella (1950)	Felton, Verna (I)	1950
My Cousin Vinny (1992)	Ellis, Chris (I)	1992
Revamped (2007) (V)	Corona, Dionne	2007
Law Abiding Citizen (2009)	Burkett, Lee	2009
Skyfall (2012)	Craig, Daniel (I)	2012
Gran Torino (2008)	Lee, Vong	2008
Children of Men (2006)	L'Abidine, Dhaffer	2006
Ghost Busters (1984)	VelJohnson, Reginald	1984
Roadside Sex (2007)	Schneider, James (II)	2007
Moneyball (2011)	Middlebrook, Keith	2011
Gran Torino (2008)	Baligian, Sean	2008
King Kong (1933)	Hopper, Wesley (I)	1933
The Longest Day (1962)	Knox, Alexander	1962
Rushmore (1998)	Farish, George	1998
Gran Torino (2008)	Bufalini, Marty	2008
The Right Stuff (1983)	Beach, Scott	1983
Rubberheart (2007)	Hall, Rebecca (I)	2007
Pig in a Poke (1998)	Keaveney, Claire	1998
Kurenai no buta (1992)	Eiding, Paul	1992
Rise of the Ghosts (2007)	Ghawi, Christine	2007
Synecdoche, New York (2008)	Wyman, Nicholas	2008
A Time to Kill (1996)	Kyle, Alexandra	1996
Underground (1995)	Markovic, Radovan (II)	1995
Brokeback Mountain (2005)	See, Kailin	2005
Kramer vs. Kramer (1979)	Hormann, Nicholas	1979
From Dusk Till Dawn (1996)	McNeal, Heidi	1996
Harry Potter and the Order of the Phoenix (2007)	Jupp, Miles	2007
The Visitor (2007/IV)	Huffman, Lakota	2007
My Name Is Khan (2010)	Hedrick, Todd (III)	2010
Ridiculus Mortis: Solo la muerte se flipa 2 veces (2007)	Lucas, Adri?n	2007
The Life of David Gale (2003)	De Marcos, Asia	2003
The Cider House Rules (1999)	Batchelder, Earle C.	1999
Moulin Rouge! (2001)	McGregor, Ewan	2001
Lincoln (2012)	Belgrey, Thomas K.	2012
Rosemary's Baby (1968)	Grodin, Charles	1968
Spider-Man: The Mythology of the 21st Century (2002) (V)	Cunningham, Brian (IV)	2002
Lawless (2012)	Hester, Marcus	2012
Rainbow Brite: The True Saturday Morning Story (2007)	Williams, Austin (IV)	2007
Star Trek (2009)	Moser, Kevin	2009
The Manchurian Candidate (1962)	Kenny, Colin	1962
Spider-Man (2002) (VG)	O'Connor, Catherine (I)	2002
How to Train Your Dragon (2010) (VG)	Brown, Adam (XI)	2010
In the Bedroom (2001)	Tomei, Marisa	2001
Despicable Me (2010)	Cosgrove, Miranda	2010
Walk the Line (2005)	Hitching, Mary Madeleine	2005
Blood Diamond (2006)	DiCaprio, Irmelin	2006
My Left Foot: The Story of Christy Brown (1989)	Murnane, Aisling	1989
Serenity (2005)	Whedon, Joss	2005
Midnight in Paris (2011)	Cotillard, Marion	2011
Do the Right Thing (1989)	Ramos, Luis Antonio	1989
Ed Wood (1994)	Revivo, Marc	1994
Reno 911!: Miami (2007)	Ouellette, Deborah	2007
Watchmen: The End Is Nigh (2009) (VG)	Cavadini, Cathy	2009
La strada (1954)	Zamperla, Nazzareno	1954
Heat (1995)	Robinson, Phillip (I)	1995
Rudy (1993)	Vaughn, Vince	1993
Real Premonition (2007)	Medina, Walter (I)	2007
Face/Off (1997)	Leonhardt, John (I)	1997
Gangs of New York (2002)	Furey, Finbar	2002
Rosemary's Baby (1968)	Knox, Mona	1968
Malcolm X (1992)	Moscaritola, Vincent	1992
Rats and Cats (2007)	Danculovic, Selma	2007
An American Werewolf in London (1981)	Rowland, Roger	1981
Braindead (1992)	Dallimore, Sam	1992
The Great Debaters (2007)	Evermore, J.D.	2007
Anatomy of a Murder (1959)	Le Vasseur, Lloyd	1959
Blowjob Impossible (2001) (V)	Pearl, Dina	2001
Rebel Without a Cause (1955)	Morris, Clifford	1955
The Usual Suspects (1995)	Daly, Ken (I)	1995
Blow (2001)	Grayson, Vanessa (I)	2001
Ha-Pritza Hagdola (1970)	Bat-Adam, Michal	1970
Miracle (2004)	Jubenville, Jeff	2004
The Last King of Scotland (2006)	Rwangyezi, Stephen	2006
RFK Must Die: The Assassination of Bobby Kennedy (2007)	Sirhan, Munir	2007
3:10 to Yuma (2007)	Whitworth, Johnny	2007
Live Free or Die Hard (2007)	Depew, Dennis	2007
The Hunt for Red October (1990)	Jones, James Earl	1990
Miracle (2004)	Demsey, Patrick O'Brien	2004
The Third Man (1949)	Fontaine, Peter	1949
There Will Be Blood (2007)	Davis, Kathryn A	2007
Sunshine (2007)	Garity, Troy	2007
Waking Life (2001)	Jones, Alex (III)	2001
Return of the Ghostbusters (2007)	Lloyd, Shauna	2007
Rush Hour 2 (2007) (V)	Diobi, Nonso	2007
The Manchurian Candidate (1962)	Stevens, Bert (I)	1962
The Blues Brothers (1980)	Foody, Ralph	1980
Uprush (2009)	Lucas, Austin (II)	2009
The Bucket List (2007)	Lewis, Dawn (I)	2007
House of Dark Shadows (1970)	Bennett, Joan (I)	1970
October Sky (1999)	Link, O. Winston	1999
Megamind (2010)	Cross, David (II)	2010
Russian Teen Obsession (2007) (V)	Lola (XVII)	2007
Rise of the Footsoldier (2007)	Lewis, John (IX)	2007
Network (1976)	Chancellor, John (I)	1976
Butch Cassidy and the Sundance Kid (1969)	Torvay, Jos?	1969
Harry Potter and the Order of the Phoenix (2007)	Atterbury, John	2007
The Ten Commandments (1956)	Hamilton, Chuck (I)	1956
An Education (2009)	Taylor-Rhys, Ashley	2009
Gandhi (1982)	Rimmer, Shane	1982
The Lord of the Rings: The Two Towers (2002)	Tennet, Olivia	2002
Ronin (1998)	McElhone, Natascha	1998
Rush Hour 3 (2007)	Decrauze, Daniel	2007
Black Dynamite (2009)	Edwards, T.J. (I)	2009
L.A. Confidential (1997)	Chambers, Hennen	1997
Harry Potter and the Prisoner of Azkaban (2004) (VG)	Gummer, Nicky	2004
Doctor Zhivago (1965)	Teixeira, Virgilio	1965
Goodfellas (1990)	Squitieri, Barry	1990
Mr. Brooks (2007)	Brown, Megan (II)	2007
Clerks II (2006)	Fehrman, Trevor	2006
The Fugitive (1993)	Chabrowski, Monika	1993
The Devil's Advocate (1997)	Lindo, Delroy	1997
Riparo (2007)	Boje, Steffan	2007
Slumdog Millionaire (2008)	Shyam, Anupam	2008
Halloween (1978)	Pleasence, Donald	1978
Total Recall (1990)	Graf, Allan	1990
Moneyball (2011)	Kreuter, Chad	2011
Dogma (1999)	O'Brien, Marie Elena	1999
Limitless (2011/I)	Spadaro, Jay	2011
Per un pugno di dollari (1964)	Lozano, Margarita	1964
Right in the Ass (2007) (V)	Money, J.T. (II)	2007
Man on the Moon (1999)	Blom, Jani	1999
Le scaphandre et le papillon (2007)	Mondino, Jean-Baptiste	2007
Watchmen (2009)	Darshi, Agam	2009
The Illusionist (2006)	Urb?nek, Ivan	2006
Iron Man Three (2013)	Tisdale, Bobby	2013
The Ten Commandments (1956)	Anderson, Judith (I)	1956
The Illusionist (2006)	McGough, Philip	2006
Easy Rider (1969)	Mashourian, Mac	1969
Underground (1995)	Stimac, Slavko	1995
Dances with Wolves (1990)	Greene, Graham (II)	1990
Boogie Nights (1997)	Guzm?n, Luis (I)	1997
The Lord of the Rings: The Fellowship of the Ring (2001)	Grieve, Phil	2001
Fargo (1996)	Brandenburg, Larry	1996
Witness for the Prosecution (1957)	Raine, Jack	1957
Harry Potter and the Order of the Phoenix (2007)	Brook, Apple	2007
Face/Off (1997)	Nivola, Alessandro	1997
Fight Club (1999)	Cronenweth, Christie	1999
Who Framed Roger Rabbit (1988)	Buttram, Pat (I)	1988
The Little Mermaid (1989)	Jackman, Luana	1989
3 Idiots (2009)	Lacewalla, Insia	2009
The Incredibles (2004)	Clark, Mary Elizabeth	2004
Double Indemnity (1944)	Barr, Byron	1944
The Godfather (1972)	Guss, Louis	1972
Now You See Me (2013/I)	Bailey, Carl (VI)	2013
Harry Potter and the Chamber of Secrets (2002) (VG)	Bernstein, Caroline	2002
Argo (2012)	Gilmer, Clark	2012
Batman Begins (2005)	Lipman, Jeff	2005
Goodfellas (1990)	Lisi, Gaetano	1990
Black Dynamite (2009)	McManus, James (I)	2009
True Lies (1994)	Perry, Manny	1994
Monster (2003)	Stern, Jesse (I)	2003
Rockaway (2007)	Siravo, Joseph	2007
Sleepy Hollow (1999)	Hewetson, Nicholas	1999
The Longest Day (1962)	Finlay, Frank (I)	1962
The French Connection (1971)	Thomas, Fat	1971
Revelations (2007) (V)	Banner, Brooke	2007
Fear and Loathing in Las Vegas (1998)	Kaneff, Khris	1998
Barry Lyndon (1975)	Kean, Marie	1975
Moonrise Kingdom (2012)	Kenville, Krystal (I)	2012
Lawrence of Arabia (1962)	Clutterbuck, Tim	1962
Barton Fink (1991)	Hobson, I.M.	1991
Raw in Paris (2007) (V)	Simon (XX)	2007
Harry Brown (2009)	Bradley, David (IV)	2009
Rushers (2007)	Mandruk, Kelli	2007
Dumbo (1941)	Carmichael, Jim	1941
Across the Universe (2007)	Wilson, William W.	2007
Before the Devil Knows You're Dead (2007)	Lally, James	2007
The Abyss (1989)	Cross, Paula	1989
Transamerican Killer (2005) (V)	Rivers, Leonard	2005
Star Wars: Episode III - Revenge of the Sith (2005)	Ware, Colin (II)	2005
Labyrinth (1986)	Malcolm, Christopher	1986
Gangs of New York (2002)	Yung, Sai-Kit	2002
Slumdog Millionaire (2008)	Waghela, Dheeraj	2008
Serbuan maut (2011)	Gruno, Pierre	2011
Die Hard (1988)	Bennett, Scot	1988
Gake no ue no Ponyo (2008)	Hiiragi, Rumi	2008
Notorious (1946)	Minotis, Alexis	1946
Spider-Man (2002)	Kerman, Robert	2002
Der Untergang (2004)	Sergeev, Igor	2004
Gone with the Wind (1939)	Curtis, Patrick	1939
The Rock (1996)	Louiso, Todd	1996
Paris, je t'aime (2006)	Kiener, Axel	2006
Legends of the Fall (1994)	Bear, Bart the (I)	1994
Das Experiment (2001)	Lauterbach, Heiner	2001
Pirates of the Caribbean: Dead Man's Chest (2006)	Ohama, Natsuko	2006
Zero Dark Thirty (2012)	Zader, Omid	2012
Raw Service (2007) (V)	Young, Andre (I)	2007
It Happened One Night (1934)	Arnold, Jessie	1934
The Road to Fallujah (2009)	McCaffery, Nadia	2009
Stranger Than Fiction (2006)	Goodman, Eli	2006
Hot Fuzz (2007)	Stubbs, Joel	2007
A Clockwork Orange (1971)	Fox, Lee	1971
Where Eagles Dare (1968)	Beatty, Robert (I)	1968
King Kong (1933)	Clark, Edward (I)	1933
American Gangster (2007)	Maltese, Racheline	2007
Synecdoche, New York (2008)	Murphy, Rosemary	2008
Beauty and the Beast (1991)	Orbach, Jerry	1991
Manhunter (1986)	Yarbaugh, Charles	1986
Hustle & Flow (2005)	Henson, Taraji P.	2005
Rapturious (2007)	Burgo, Al	2007
Rango (2011)	Cothran, John	2011
Jane Eyre (2011)	Roberts, Craig (IV)	2011
Shame (2011)	Nicoli, Stephane	2011
Quills (2000)	Tait, Julian (I)	2000
The Bridges of Madison County (1995)	Trask, Judy	1995
Apollo 13: For the Record (1995)	Sjoberg, Sigurd A.	1995
Drive (2011/I)	Hendricks, Christina	2011
Blowjob Adventures of Dr. Fellatio 35 (2001) (V)	James, Toni (I)	2001
El orfanato (2007)	Camps, Alejandro	2007
Willy Wonka & the Chocolate Factory (1971)	Ostrum, Peter	1971
Good Bye Lenin! (2003)	Mielke, Erich	2003
Blow (2001)	James, Jesse (I)	2001
Boogie Nights (1997)	Cheadle, Don	1997
Hornets' Nest (1970)	Davoli, Amos	1970
The Sandlot (1993)	Obedzinski, Shane	1993
RocknRolla (2008)	Bell, Geoff	2008
Lethal Weapon (1987)	Fol, Robert	1987
Quills (2000)	Munt, Royston	2000
A Bronx Tale (1993)	D'Onofrio, Joe	1993
Little Miss Sunshine (2006)	Arkin, Alan	2006
The Lord of the Rings: The Two Towers (2002)	Phillips, Bruce (I)	2002
Hotaru no haka (1988)	Jones, Amy (I)	1988
How Do I Love Thee? (1970)	Gleason, Jackie (I)	1970
Blood Simple. (1984)	McAdams, Bob	1984
Remember the Titans (2000)	Duncan, Ryan (I)	2000
Requiem for a Dream (2000)	Feinstein, Brett	2000
The Perks of Being a Wallflower (2012)	Pigg, Landon	2012
Transamerican Killer (2005) (V)	Silva, Samantha (III)	2005
Star Trek (2009)	Greene, Joshua (II)	2009
The Bridges of Madison County (1995)	McNabb, Billie	1995
Hulda Versteegh M.D. (1970)	Oosthuizen, Marthie	1970
Big Fish (2003)	Buscemi, Steve	2003
The Godfather: Part III (1990)	Savarino Smith, Janet	1990
Flight to the Wall (2012)	Rybarczyk, Rick	2012
Chasing Amy (1997)	Lee, Jason (I)	1997
3 Idiots (2009)	Kulkarni, Praful	2009
Ha-Timhoni (1970)	Litwina, Berta	1970
The Great Debaters (2007)	Heard, John (I)	2007
King Kong (2005)	Ford, Peter (II)	2005
Invictus (2009)	Bergemann, Karl	2009
The Wrestler (2008)	Van Bergen, Ben	2008
Really Decadent Guys (2007)	Reid, Angus (II)	2007
Rhyme Animal (2007)	Wells, Dell	2007
The Insider (1999)	Hamill, Pete (I)	1999
Rosita y Jacinto (2007)	Grela, Fran	2007
Invictus (2009)	Eastwood, Scott (I)	2009
Star Trek: Starships (2009) (V)	Greenwood, Bruce (I)	2009
The Dark Knight (2008)	Stern, Robert Patrick	2008
Munich (2005)	Silman, Hisham	2005
Retour ? Gor?e (2007)	Ndiaye, Boubacar Joseph	2007
The Illusionist (2006)	Athey, Laurie	2006
Romance do Vaqueiro Voador (2007)	Vasconcelos, Luiz Carlos	2007
Die Welle (2008)	Gansel, Ilo	2008
Revolution Green (2007)	Dippel, Dwain	2007
Eraserhead (1977)	Landon Jr., Hal	1977
V for Vendetta (2005)	Burfield, Ian	2005
Home Alone (1990)	Hansen, Michael (I)	1990
Quiz Show (1994)	Ponzio, John	1994
The Crow (1994)	Imada, Jeff	1994
Moulin Rouge! (2001)	Falagan, Mitchel	2001
Boogie Nights (1997)	Amendolia, Don	1997
Der Name der Rose (1986)	Vargas, Valentina	1986
Harry Potter and the Order of the Phoenix (2007) (VG)	Wheatley, Tom (I)	2007
The Visitor (2007/I)	Lerner, Neal	2007
Hauru no ugoku shiro (2004)	Hutcherson, Josh	2004
Milk Junkies 3 (2008) (V)	Grandi, Juliana	2008
Dead Poets Society (1989)	Carey, Matt (I)	1989
Casablanca (1942)	Lory, Jacques	1942
Dawn of the Dead (1978)	Ross, Gaylen	1978
Once Upon a Time in Dogtown (2007) (V)	Fabian, Marta	2007
Todo sobre mi madre (1999)	Cant?, Toni	1999
Ha-Simla (1970)	Rivlin, Liora	1970
Fast Five (2011)	Tay, Sharon	2011
Dances with Wolves (1990)	Rocket, Charles	1990
Halloween (1978)	Rae, Darla	1978
Singin' in the Rain (1952)	Dunham, Phil (I)	1952
The Bucket List (2007)	Hernandez, Jonathan	2007
300 (2006)	Sabongui, Patrick	2006
The Great Gatsby (2013)	Prince, Brenton	2013
Dawn of the Dead (1978)	Caesar, Adolph	1978
Spartacus (1960)	Jochim, Anthony	1960
Hiwaga ng lagim (1970)	Discher, Etang	1970
Everything Is Illuminated (2005)	Hodkova, Zuzana	2005
Lincoln (2012)	Gillespie, Doc	2012
Donnie Brasco (1997)	Pesce, Frank	1997
Rewind (2007/I)	Fonseca, Will (I)	2007
Malcolm X (1992)	Barnwell, Nicholas	1992
Hot Fuzz (2007)	Franklin, Patricia	2007
Alice in Wonderland (1951)	Mellomen, The	1951
Star Wars: Episode VI - Return of the Jedi (1983)	Oz, Frank	1983
Rudy (1993)	Malczynski, Kellie	1993
The Ides of March (2011)	Kaiser, Tim (III)	2011
The Hurricane (1999)	Williams, Ryan (I)	1999
The Player (1992)	Wagner, Robert (I)	1992
Star Wars: Episode VI - Return of the Jedi (1983)	Cox, Tony (I)	1983
Moon Lake Casino (2009)	Clyde, Avery	2009
Gone with the Wind (1939)	Carpenter, Horace B.	1939
The Ghost Writer (2010)	Rintoul, David	2010
Warrioress (2011)	Harris, Merrilees Fay	2011
Crimes and Misdemeanors (1989)	Eisenberg, Avner	1989
Roming (2007)	Surmaj, Petr	2007
Driver: San Francisco (2011) (VG)	Hanks, Zach	2011
The Departed (2006)	Risteen Jr., Daniel F.	2006
Frankenstein (1931)	Clive, Colin	1931
Intouchables (2011)	Caron, Fran?ois	2011
Big Business (1988)	von Leer, Hunter	1988
Planes, Trains & Automobiles (1987)	Forsberg, Grant	1987
Malcolm X (1992)	Zully, Stewart J.	1992
Malcolm X (1992)	Robinson, Michelle (I)	1992
The Wizard of Oz (1939)	Bridges, Lorraine	1939
Resident Evil: Extinction (2007)	Locke, Spencer	2007
Children of Men (2006)	McErlane, Maria	2006
Kill Bill: Vol. 1 (2003)	Kazamatsuri, Yuki	2003
The Social Network (2010)	Hewitt, Bob (III)	2010
Hitokiri kannon-uta (1970)	Sugawara, Bunta	1970
Escape from Alcatraz (1979)	Whipp, Joseph	1979
Ramey (2007)	Birtwhistle, Guy	2007
Tonari no Totoro (1988)	Michelson, Lisa	1988
Finding Neverland (2004)	Whitehouse, Paul (I)	2004
The Game (1997)	Okumoto, Yuji	1997
Kurenai no buta (1992)	Roldan, Aimee	1992
Forgetting Sarah Marshall (2008)	Miller, Murray (III)	2008
Gone Baby Gone (2007)	Belche, John	2007
Per un pugno di dollari (1964)	Halufi, Jose	1964
The Color Purple (1985)	Murray, Carrie	1985
Contact (1997)	Bailey, Mark (I)	1997
The Blind Side (2009)	St. Gelais, Rachel	2009
Jerry Maguire (1996)	Singer, Iva Franks	1996
The Curious Case of Benjamin Button (2008)	Ali, Mahershala	2008
Enter the Dragon (1973)	Sanders, Steve (V)	1973
American Beauty (1999)	Zachary, Emily	1999
The Artist (2011/I)	Hoffman, Kevin Michael	2011
In the Heat of the Night (1967)	Masterson, Peter (I)	1967
Chaplin (1992)	Claussen, Joy	1992
Avatar'd (2009) (V)	Knaus, Ellie	2009
Donnie Darko (2001)	Rogen, Seth	2001
A Few Good Men (1992)	Moore, Demi	1992
Rockaway (2007)	Dekhtyar, Yevgeniy	2007
Redacted (2007)	Diaz, Izzy	2007
Requiem for a Dream (2000)	Sarno, Janet	2000
Sideways (2004)	Dennis, Peter (I)	2004
Det sjunde inseglet (1957)	Johansson, Ulf (I)	1957
After Hours (1985)	Plunket, Robert	1985
Rebel (2007) (V)	Kraus, Matias	2007
Dead Man's Shoes (2004)	Considine, Matt	2004
Rys (2007)	Trzcinska, Katarzyna	2007
Man on the Moon (1999)	Giamatti, Paul	1999
Argo (2012)	Griffo, Joseph S.	2012
The People vs. Larry Flynt (1996)	MicQuick Davis, Michael	1996
Airplane! (1980)	Windy (III)	1980
Raja 1918 (2007)	Shkrob, Mihail	2007
Beasts of the Southern Wild (2012)	Bourg, Windle	2012
Shallow Grave (1994)	Cameron, Elspeth (I)	1994
The Mist (2007)	Pareja, Juan Gabriel	2007
Silver Linings Playbook (2012)	Stiles, Julia	2012
A Bug's Life (1998)	Mulrooney, Kelsey	1998
Star Wars: Episode VI - Return of the Jedi (1983)	Shah, Kiran	1983
Shadow of a Doubt (1943)	Quarry, Robert	1943
The Blind Side (2009)	Head, Jae	2009
Der Untergang (2004)	Stritzel, Oliver	2004
Raging Bull (1980)	Malanga, Joe	1980
Chinatown (1974)	Willingham, Noble	1974
The People vs. Larry Flynt (1996)	Parati, Tim (I)	1996
A Clockwork Orange (1971)	Heald, Margaret (I)	1971
Radio Disney Jams, Vol. 9: Bonus DVD (2007) (V)	Ross, Amber (III)	2007
Det sjunde inseglet (1957)	Sj?kvist, Helge	1957
Gangs of New York (2002)	Su, Jian	2002
The Ten Commandments (1956)	Zendar, Fred	1956
Pirates of the Caribbean: Dead Man's Chest (2006)	Branch, Vanessa	2006
Planet of the Apes (1968)	Delfino, Frank	1968
All the President's Men (1976)	Holliday, Polly	1976
Rub My Muff 12 (2007) (V)	Silver, Selena	2007
A Beautiful Mind (2001)	Manzour, Dory	2001
The Descent (2005)	Noone, Nora-Jane	2005
Lost in Translation (2003)	Steiner, Nancy (I)	2003
Forrest Gump (1994)	Hamilton, Lonnie (I)	1994
The Blind Side (2009)	Hancock, John Henry	2009
The Longest Day (1962)	G?lin, Daniel	1962
Across the Universe (2007)	Hayek, Salma	2007
The Dark Knight Rises (2012)	Bobenrieth, Todd	2012
The Girl with the Dragon Tattoo (2011)	Sands, Julian	2011
My Sister's Keeper (2009)	Gerrits, Tommy	2009
Le grand bleu (1988)	L?vy, Jacques (I)	1988
A Perfect World (1993)	Marich, Marietta	1993
Rush Hour 3 (2007)	Mostofizadeh, Heather	2007
Hi, Mom! (1970)	Abrams, Delia	1970
The Reader (2008)	Grove, Moritz	2008
Abre los ojos (1997)	Gabella, Ion	1997
Face/Off (1997)	Reynolds, Tom (III)	1997
Fast Five (2011)	Schoenauer, Alex	2011
Batoru rowaiaru (2000)	Kato, Misao	2000
Silver Linings Playbook (2012)	Greene, Jae	2012
Iron Man Three (2013)	Earnest, Steve (I)	2013
Razzle Dazzle: A Journey Into Dance (2007)	Rawnsley, Caitlin	2007
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)	Keyes, Alan (I)	2006
Trois couleurs: Rouge (1994)	Carey, Roland	1994
Transamerican Killer (2005) (V)	Troxlee, Melanie	2005
Strangers on a Train (1951)	Holland, Edna	1951
We Need to Talk About Kevin (2011)	Swinton, Tilda	2011
Hilfe, mich liebt eine Jungfrau (1970)	B?zard, Jacques	1970
Ridiculus Mortis: Solo la muerte se flipa 2 veces (2007)	G?mez, Ignacio (VII)	2007
The Machinist (2004)	Long, Robert (VII)	2004
King Kong (1933)	Dudley, Florence	1933
The Departed (2006)	McCarthy, Kevin P.	2006
Midnight Express (1978)	Boyd, Tony (I)	1978
Blow Dry (2001)	Richardson, Natasha	2001
Dracula (1992)	Campbell, Billy (VII)	1992
Tombstone (1993)	Dunham, Jim	1993
X-Men (2000)	Nefsky, Malcolm	2000
Harry Potter and the Goblet of Fire (2005)	Mackey, Steve	2005
The Animatrix (2003)	DiMaggio, John	2003
Thirteen Days (2000)	O'Connell, Colette	2000
Pick-Up Lines 31 (1998) (V)	Walton, John (VII)	1998
Rose's October (2007)	Teravainen, Jeff	2007
Across the Universe (2007)	Wallfisch, Paul	2007
Stalag 17 (1953)	Willenz, Max	1953
Quiz Show (1994)	Scofield, Paul (I)	1994
Ruby Blue (2007)	Mills, Michael (IX)	2007
Red Harvest (2007)	Merry, Athena	2007
Raising Arizona (1987)	Dawson, Sidney	1987
Take Shelter (2011)	Kennard, Ron	2011
The Naked Gun: From the Files of Police Squad! (1988)	Nielsen, Leslie	1988
